 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950101_V01.DAT;2
         FIFO mode is OFF    TGS mode is ON       Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1         O6         07 
 1995  14 15:02:02          0.00       0.00       0.00       0.00       0.00       0.01      25.04      27.60      19.60       0.00       0.00       0.00
 1995  14 15:34:13          0.00       0.00       0.01       0.00       0.00       0.02      25.40      27.91      19.91       0.00       0.00       0.00
 1995  14 16:06:25          0.00       0.00       0.00       0.00       0.00       0.01      25.20      27.87      19.44       0.00       0.00       0.00
 1995  14 16:38:37          0.01       0.00       0.00       0.00       0.00       0.01      25.12      28.02      19.81       0.00       0.00       0.00
 1995  14 17:10:48          0.00       0.00       0.00       0.00       0.00       0.00      25.03      27.93      19.62       0.00       0.00       0.00
 1995  14 17:43:00          0.00       0.00       0.00       0.00       0.00       0.00      25.14      27.39      19.84       0.00       0.00       0.00
 1995  14 18:15:11          0.00       0.00       0.00       0.00       0.00       0.01      24.88      27.87      19.39       0.00       0.00       0.00
 1995  14 18:47:22          0.00       0.00       0.00       0.00       0.00       0.01      25.08      27.53      19.56       0.00       0.00       0.00
 1995  14 19:19:34          0.00       0.00       0.00       0.00       0.00       0.01      25.12      27.14      19.58       0.00       0.00       0.00
 1995  14 19:51:45          0.00       0.00       0.00       0.00       0.00       0.00      25.33      27.88      19.74       0.00       0.00       0.00
 1995  14 20:23:57          0.00       0.00       0.00       0.00       0.00       0.01      24.63      27.37      19.69       0.00       0.00       0.00
 1995  14 20:56:08          0.00       0.00       0.00       0.00       0.00       0.01      25.19      27.62      19.57       0.00       0.00       0.00
 1995  14 21:28:20          0.00       0.00       0.00       0.00       0.00       0.00      25.38      27.77      19.37       0.00       0.00       0.00
 1995  14 22:00:31          0.00       0.00       0.00       0.00       0.00       0.00      25.05      27.93      19.62       0.00       0.00       0.00
 1995  14 22:32:43          0.00       0.00       0.00       0.00       0.00       0.00      25.29      27.22      19.50       0.00       0.00       0.00
 1995  14 23:04:54          0.01       0.00       0.00       0.00       0.00       0.02      24.98      27.48      19.82       0.00       0.00       0.00
 1995  14 23:37:06          0.06       0.01       0.00       0.00       0.00       0.07      25.44      27.39      21.35       0.00       0.00       0.00
 1995  14 23:53:11          0.00       0.00       0.00       0.00       0.00       0.01      25.23      27.87      19.30       0.00       0.00       0.00
 1995  15  0:31:49          0.00       0.00       0.00       0.00       0.00       0.00      25.52      27.78      19.48       0.00       0.00       0.00
 1995  15  1:04:01          0.00       0.00       0.00       0.00       0.00       0.01      25.32      27.55      19.35       0.00       0.00       0.00
 1995  15  1:36:12          0.00       0.00       0.01       0.00       0.00       0.01      24.89      27.37      19.51       0.00       0.00       0.00
 1995  15  2:08:24          0.00       0.00       0.00       0.00       0.00       0.01      25.32      27.76      19.46       0.00       0.00       0.00
 1995  15  2:40:35          0.00       0.00       0.00       0.00       0.00       0.01      25.20      27.60      19.58       0.00       0.00       0.00
 1995  15  3:12:47          0.00       0.00       0.01       0.00       0.00       0.01      25.03      27.42      19.33       0.00       0.00       0.00
 1995  15  3:44:58          0.10       0.02       0.00       0.00       0.00       0.13      26.51      28.13      19.72       0.00       0.00       0.00
 1995  15  4:17:10          0.00       0.00       0.00       0.00       0.00       0.00      25.25      27.49      19.30       0.00       0.00       0.00
 1995  15  4:49:21          0.00       0.00       0.00       0.00       0.00       0.01      25.09      27.79      19.41       0.00       0.00       0.00
 1995  15  5:21:33          0.00       0.00       0.00       0.00       0.00       0.01      24.97      27.57      19.67       0.00       0.00       0.00
 1995  15  5:53:44          0.00       0.00       0.00       0.00       0.00       0.00      25.54      27.09      19.52       0.00       0.00       0.00
 1995  15  6:25:55          0.00       0.00       0.00       0.00       0.00       0.00      25.40      27.30      19.49       0.00       0.00       0.00
 1995  15  6:58:07          0.00       0.00       0.00       0.00       0.00       0.00      25.13      27.35      19.52       0.00       0.00       0.00
 1995  15  7:30:18          0.00       0.00       0.00       0.00       0.00       0.00      25.32      27.54      19.53       0.00       0.00       0.00
 1995  15  8:02:30          0.00       0.00       0.00       0.00       0.00       0.00      25.62      27.48      19.95       0.00       0.00       0.00
 1995  15  8:34:41          0.02       0.00       0.00       0.00       0.00       0.03      25.31      27.44      19.71       0.00       0.00       0.00
 1995  15  9:06:53          0.00       0.00       0.00       0.00       0.00       0.00      25.49      27.58      19.36       0.00       0.00       0.00
 1995  15  9:39:04          0.00       0.00       0.00       0.00       0.00       0.00      24.98      27.22      19.57       0.00       0.00       0.00
 1995  15 10:11:16          0.00       0.00       0.00       0.00       0.00       0.00      25.31      27.76      19.91       0.00       0.00       0.00
 1995  15 10:43:27          0.00       0.00       0.00       0.00       0.00       0.00      25.16      27.24      19.77       0.00       0.00       0.00
 1995  15 11:15:39          0.00       0.00       0.00       0.00       0.00       0.01      25.10      27.41      19.45       0.00       0.00       0.00
 1995  15 11:47:50          0.00       0.00       0.00       0.00       0.00       0.00      25.26      27.67      19.51       0.00       0.00       0.00
 1995  15 12:20:02          0.01       0.00       0.00       0.00       0.00       0.01      25.47      27.41      19.42       0.00       0.00       0.00
 1995  15 12:52:13          0.89       0.06       0.01       0.00       0.00       1.00      30.71      31.92      25.58       0.00       0.00       0.00
 1995  15 13:24:24          0.34       0.02       0.00       0.00       0.00       0.38      27.46      30.00      22.72       0.00       0.00       0.00
 1995  15 13:56:36          0.01       0.00       0.00       0.00       0.00       0.01      25.64      27.43      19.83       0.00       0.00       0.00
 1995  15 14:28:48          0.04       0.01       0.00       0.00       0.00       0.04      26.29      27.16      19.52       0.00       0.00       0.00
 1995  15 15:00:59          0.00       0.00       0.00       0.00       0.00       0.01      25.61      27.32      19.64       0.00       0.00       0.00
 1995  15 15:33:11          0.00       0.00       0.00       0.00       0.00       0.01      25.64      27.51      19.70       0.00       0.00       0.00
 1995  15 16:05:22          0.00       0.00       0.00       0.00       0.00       0.00      25.34      27.45      19.61       0.00       0.00       0.00
 1995  15 16:37:34          0.00       0.00       0.00       0.00       0.00       0.00      25.63      27.28      19.49       0.00       0.00       0.00
 1995  15 17:09:45          0.00       0.00       0.00       0.00       0.00       0.01      25.34      27.23      19.41       0.00       0.00       0.00
 1995  15 17:41:56          0.00       0.00       0.00       0.00       0.00       0.01      25.49      27.31      19.61       0.00       0.00       0.00
 1995  15 18:14:08          0.00       0.00       0.00       0.00       0.00       0.00      25.21      27.40      19.50       0.00       0.00       0.00
 1995  15 18:46:19          0.24       0.04       0.00       0.00       0.00       0.29      26.79      28.78      21.74       0.00       0.00       0.00
 1995  15 19:18:31          0.15       0.01       0.00       0.00       0.00       0.16      25.82      28.34      20.79       0.00       0.00       0.00
 1995  15 19:50:42          0.08       0.01       0.00       0.00       0.00       0.10      25.37      28.10      21.05       0.00       0.00       0.00
 1995  15 20:22:54          0.02       0.00       0.00       0.00       0.00       0.02      25.25      27.42      19.45       0.00       0.00       0.00
 1995  15 20:55:05          0.00       0.00       0.00       0.00       0.00       0.00      24.98      27.43      19.67       0.00       0.00       0.00
 1995  15 21:27:17          0.02       0.01       0.01       0.00       0.00       0.03      25.72      27.35      19.34       0.00       0.00       0.00
 1995  15 21:59:28          0.47       0.05       0.00       0.00       0.00       0.56      28.38      30.40      22.00       0.00       0.00       0.00
 1995  15 22:31:40          0.27       0.02       0.00       0.00       0.00       0.31      26.97      29.31      21.89       0.00       0.00       0.00
 1995  15 23:03:51          0.15       0.02       0.01       0.00       0.00       0.19      25.85      29.27      21.21       0.00       0.00       0.00
 1995  15 23:36:03          0.03       0.00       0.00       0.00       0.00       0.04      24.74      28.04      20.48       0.00       0.00       0.00
 1995  15 23:52:08          0.00       0.00       0.01       0.00       0.00       0.01      24.55      26.97      19.71       0.00       0.00       0.00
